st_date,VL
2023-02-12,467870691095.39453
2023-02-12,763000000000.0
2023-02-12,6173012318.029116
2023-02-12,93000000000.0
2023-02-12,390648766860.186
2023-02-12,3960000000000.0
2023-02-12,3776191646191.6465
2023-02-12,331000000000.0
2023-02-12,4057564258727.832
2023-02-12,5269323766704.301
2023-02-12,1939800617919.6704
2023-02-12,6300000000000.0
2023-02-12,5370000000000.0
2023-02-12,3960000000000.0
2023-02-12,4320000000000.0
2023-02-12,567866563884.3047
2023-02-12,4150000000.0
2023-02-19,3780000000000.0
2023-02-19,3780000000000.0
2023-02-19,461000000000.0
2023-02-19,669000000000.0
2023-02-19,836000000000.0
2023-02-19,2706945514401.4673
2023-02-19,836000000000.0
2023-02-19,240829314473.4644
2023-02-19,44000000000.0
2023-02-19,1489361702.1276596
2023-02-19,270000000000.0
2023-02-19,440250006547.645
2023-02-19,0.0
2023-02-19,1492268800897.8735
2023-02-19,292238311019.5675
2023-02-19,1520000000000.0
2023-02-19,836000000000.0
2023-02-19,304947276991.2273
2023-02-19,1014534115384.6155
2023-02-19,424000000000.0
2023-02-19,4200000000.0
2023-02-19,2640000000000.0
2023-02-19,424000000000.0
2023-02-19,2067352003633.586
2023-02-19,2640000000000.0
2023-02-19,527000000000.0
2023-02-26,1420000000000.0
2023-02-26,1420000000000.0
2023-02-26,353000000000.0
2023-02-26,367000000000.0
2023-02-26,1030000000000.0
2023-02-26,1333381587625.3235
2023-02-26,1030000000000.0
2023-02-26,72064955170.68552
2023-02-26,22700000000.0
2023-02-26,1215005599.1041434
2023-02-26,1360000000000.0
2023-02-26,261674616962.76575
2023-02-26,0.0
2023-02-26,819410146951.0824
2023-02-26,331487744593.2029
2023-02-26,1240000000000.0
2023-02-26,1030000000000.0
2023-02-26,875000000.0
2023-02-26,1036038825675.3235
2023-02-26,0.0
2023-02-26,0.0
2023-02-26,0.0
2023-02-26,0.0
2023-02-26,0.0
2023-02-26,0.0
2023-02-26,0.0
2023-03-05,773000000000.0
2023-03-05,773000000000.0
2023-03-05,356000000000.0
2023-03-05,304000000000.0
2023-03-05,1104456483974.6375
2023-03-05,235615615384.61542
2023-03-05,202000000000.0
2023-03-05,860330033862.9851
2023-03-05,45224436153.03224
2023-03-05,19500000000.0
2023-03-05,938689809.6304592
2023-03-05,45300000000.0
2023-03-05,85237586101.53215
2023-03-05,231000000000.0
2023-03-05,211683046683.0467
2023-03-05,202000000000.0
2023-03-05,232626070978.79718
2023-03-05,775898459229.3698
2023-03-05,543205149330.58704
2023-03-05,958000000000.0
2023-03-05,231000000000.0
2023-03-05,237000000000.0
2023-03-05,483000000000.0
2023-03-05,2060000000.0
2023-03-05,483000000000.0
2023-03-05,483000000000.0
2023-03-12,4020000000000.0
2023-03-12,4020000000000.0
2023-03-12,1040000000000.0
2023-03-12,363000000000.0
2023-03-12,1045812776860.9398
2023-03-12,659004500000.0
2023-03-12,895000000000.0
2023-03-12,372000000000.0
2023-03-12,2923882660045.5566
2023-03-12,895000000000.0
2023-03-12,36951673442.11171
2023-03-12,1675531914.8936172
2023-03-12,309000000000.0
2023-03-12,317661277227.29065
2023-03-12,569000000000.0
2023-03-12,607493857493.8575
2023-03-12,372000000000.0
2023-03-12,600708384086.5454
2023-03-12,1927227726299.9905
2023-03-12,609392173017.5078
2023-03-12,1710000000000.0
2023-03-12,895000000000.0
2023-03-12,569000000000.0
2023-03-12,686000000000.0
2023-03-12,2820000000.0
2023-03-12,20700000000.0
2023-03-19,12400000000000.0
2023-03-19,12400000000000.0
2023-03-19,602000000000.0
2023-03-19,121000000000.0
2023-03-19,2732166576923.077
2023-03-19,902000000000.0
2023-03-19,862000000000.0
2023-03-19,7386413571796.732
2023-03-19,902000000000.0
2023-03-19,7794780865.400679
2023-03-19,25900000000.0
2023-03-19,1802911534.1545353
2023-03-19,115000000000.0
2023-03-19,316707180584.0499
2023-03-19,939000000000.0
2023-03-19,2873390663390.6636
2023-03-19,862000000000.0
2023-03-19,1570728575262.7124
2023-03-19,1830756266965.958
2023-03-19,479412152420.1854
2023-03-19,1840000000000.0
2023-03-19,902000000000.0
2023-03-19,939000000000.0
2023-03-19,3270000000000.0
2023-03-19,2072077651350.647
2023-03-19,17800000000.0
2023-03-26,6300000000000.0
2023-03-26,6300000000000.0
2023-03-26,487000000000.0
2023-03-26,389000000000.0
2023-03-26,1329257361243.8113
2023-03-26,1241493038461.5386
2023-03-26,1500000000000.0
2023-03-26,463000000000.0
2023-03-26,4432908503433.407
2023-03-26,1500000000000.0
2023-03-26,25277886061.14607
2023-03-26,2322228443.449048
2023-03-26,123000000000.0
2023-03-26,256999126980.66263
2023-03-26,2150000000000.0
2023-03-26,856572481572.4817
2023-03-26,463000000000.0
2023-03-26,1829935029006.751
2023-03-26,1917057081331.935
2023-03-26,408236251287.33264
2023-03-26,2370000000000.0
2023-03-26,1500000000000.0
2023-03-26,2150000000000.0
2023-03-26,969000000000.0
2023-03-26,182000000000.0
2023-03-26,75100000000.0
