sample_collect_date,2021-12-13,2021-12-20,2021-12-28,2022-01-04,2022-01-10,2022-01-24,2022-01-31,2022-02-07,2022-02-14,2022-02-22,2022-02-28,2022-03-07,2022-03-14,2022-03-21,2022-03-28,2022-04-04,2022-04-11,2022-04-18,2022-04-25,2022-05-02,2022-05-09,2022-05-16,2022-05-23,2022-05-31,2022-06-06,2022-06-13,2022-06-21,2022-06-27,2022-07-05,2022-07-11,2022-07-18,2022-07-25,2022-08-01,2022-08-08,2022-08-15,2022-08-22,2022-08-29,2022-09-06,2022-09-12,2022-09-19,2022-09-26,2022-10-03,2022-10-11,2022-10-17,2022-10-24,2022-10-31,2022-11-07,2022-11-14,2022-11-21,2022-11-28,2022-12-05,2022-12-12,2022-12-19,2022-12-27,2023-01-03,2023-01-09,2023-01-17,2023-01-23,2023-01-30,2023-02-06,2023-02-13,2023-02-21,2023-03-02,2023-03-06,2023-03-13,2023-03-20,2023-03-27,2023-04-03,2023-04-10,2023-04-17,2023-04-25,2023-05-08,2023-05-15,2023-05-22,2023-05-30,2023-06-05,2023-06-12,2023-06-20,2023-06-26,2023-07-05,2023-07-10,2023-07-17,2023-07-24,2023-07-31,2023-08-08,2023-08-14,2023-08-21,2023-08-28,2023-09-05
2022-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.02187889019892,13.14621462333698,13.155256683910265,13.093004909091999,13.138063980603423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.108829411415618,13.115134436954351,12.989582188605704,13.019435719816645,13.137663037091196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.075012189998438,12.886159468119407,12.900807459029867,13.007441451432623,12.86688605077473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.782736747633113,12.782179198243089,12.877219865774048,12.817212096885052,12.549091023738825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.66355093745631,12.746998280115475,12.767538142995377,12.653175972150077,12.678563885552158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.6167766944569,12.7178641891057,12.75726092056133,12.763949632347261,12.797331341426199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.668190235216025,12.861345868972583,12.849335379142364,12.842588849473307,12.90671612642811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.980300095728301,12.946919089765338,12.894311715812856,12.882761598046024,13.067491856648411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.020106872732569,12.93310386556752,12.864795701759459,12.971368298941288,12.926089584097907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.978361373614627,12.843835489425134,12.859224148282978,12.862908197707071,12.952913919956856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
