sample_collect_date,2022-10-05,2022-10-12,2022-10-19,2022-10-25,2022-11-01,2022-11-09,2022-11-15,2022-11-29,2022-12-07,2022-12-14,2022-12-28,2023-01-04,2023-01-10,2023-01-19,2023-01-24,2023-02-01,2023-02-08,2023-02-14,2023-02-21,2023-03-01,2023-03-07,2023-03-14,2023-03-21,2023-03-28,2023-04-05,2023-04-12,2023-04-19,2023-04-26,2023-05-02,2023-05-09,2023-05-16,2023-05-23,2023-05-31,2023-06-06,2023-06-13,2023-06-20,2023-06-28,2023-07-04,2023-07-11,2023-07-18,2023-07-25,2023-08-02,2023-08-08,2023-08-15,2023-08-22,2023-08-29
2023-03-07,,,,,,,,,,,,,,,,,,,,,11.897450865613873,11.969599200987416,11.973563762789478,12.05322692613589,12.172399225141255,,,,,,,,,,,,,,,,,,,,,
2023-03-14,,,,,,,,,,,,,,,,,,,,,,12.076218311060996,12.144872456984427,12.078555570244427,12.084551917681846,12.214745165429036,,,,,,,,,,,,,,,,,,,,
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,12.316181151179375,12.103884214352965,11.996704610222439,12.070022910267042,12.160253959700249,,,,,,,,,,,,,,,,,,,
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,12.129212858461502,11.90885730276303,11.925300655105046,12.02190164548064,11.852407557480909,,,,,,,,,,,,,,,,,,
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,11.808460379952278,11.759903792062767,11.863784714943943,11.785345240534511,11.771204478268228,,,,,,,,,,,,,,,,,
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,11.61518153690077,11.725432400724333,11.726665713206412,11.647344919324144,11.71481384450079,,,,,,,,,,,,,,,,
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,11.587080086504725,11.667986185878313,11.52348536038006,11.610719585917,11.666212379562472,,,,,,,,,,,,,,,
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.609306658550214,11.399625801435977,11.506625327333207,11.543748728705996,11.3826652100713,,,,,,,,,,,,,,
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.293460465198192,11.41740167711853,11.43877988511473,11.368143555379673,11.160249282093133,,,,,,,,,,,,,
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.313307418534738,11.316316234258252,11.351201624906105,11.241223854946103,11.59778767144881,,,,,,,,,,,,
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.193852583401776,11.33425969443254,11.322198427799073,11.403145073636352,11.399463767640164,,,,,,,,,,,
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.317317763958973,11.403173000652044,11.208502475823895,11.24360792767564,11.20908915521887,,,,,,,,,,
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.495715369626867,10.98605379260966,11.065486967716184,11.16010587359196,10.978973923792234,,,,,,,,,
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.81921728019898,10.931896247746593,11.123368412371777,11.025273787657914,10.629427716671106,,,,,,,,
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.77604040778207,11.08050804094823,11.079290295501208,10.835635003878284,11.111926528088388,,,,,,,
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.037647669524683,11.133306803344503,11.04184229108546,11.168289683855352,11.29942538699679,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.195039955165411,11.27750776217938,11.232704719017597,11.321524757210073,11.276623918866878,,,,,
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.454256865499817,11.281015995389282,11.338099284870037,11.273600900863677,11.236977109315008,,,,
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.337379151156247,11.35743623380666,11.270074046526608,11.308850101017178,11.245719979082839,,,
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.376773182743282,11.26654719218954,11.380723092719347,11.34651961323141,11.343679452568614,,
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.263020337852472,11.452596084421517,11.447319247379978,11.4318820528787,11.251668530232346,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.534736646366854,11.562518829264059,11.532685024661657,11.468031814035982,11.744683652209558
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.648918515677119,11.608287253498874,11.630304276888708,11.72878862823915
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.696489853808961,11.819622150216889,11.710244433607006
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.00894002354507,11.691700238974864
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.67315604434272
