sample_collect_date,2022-09-28,2022-10-05,2022-10-12,2022-10-19,2022-10-26,2022-11-02,2022-11-09,2022-11-16,2022-11-30,2022-12-07,2022-12-14,2022-12-28,2023-01-04,2023-01-11,2023-01-18,2023-01-25,2023-02-01,2023-02-08,2023-02-15,2023-02-22,2023-03-01,2023-03-08,2023-03-15,2023-03-22,2023-03-29,2023-04-05,2023-04-12,2023-04-19,2023-04-26,2023-05-03,2023-05-10,2023-05-17,2023-05-24,2023-05-31,2023-06-07,2023-06-14,2023-06-21,2023-06-28,2023-07-05,2023-07-12,2023-07-19,2023-07-26,2023-08-02,2023-08-09,2023-08-16,2023-08-23,2023-08-30
2023-01-11,,,,,,,,,,,,,,12.46462194143746,12.424977386591921,12.38719130530995,12.478600606589639,12.417264551238063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-18,,,,,,,,,,,,,,,12.344601473529021,12.31522522516115,12.42998890559161,12.390404376830144,12.274543316546376,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-25,,,,,,,,,,,,,,,,12.24325914501235,12.38137720459358,12.363544202422228,12.29706230151371,12.341277899734084,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,,,,,,,,,,,,,,,,,12.332765503595551,12.336684028014309,12.319581286481046,12.317476144277821,12.572463337425464,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,,,,,,,,,,,,,,,,,,12.30982385360639,12.34210027144838,12.293674388821557,12.388169166497072,12.367189174786875,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-15,,,,,,,,,,,,,,,,,,,12.364619256415716,12.269872633365294,12.203874995568679,12.20896023205317,12.164541841616408,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-22,,,,,,,,,,,,,,,,,,,,12.24607087790903,12.019580824640286,12.050731289319469,12.097246952081067,11.994459209674757,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,,,,,,,,,,,,,,,11.835286653711893,11.892502346585765,12.029952062545725,11.947016096679333,11.881878305437178,,,,,,,,,,,,,,,,,,,,,,
2023-03-08,,,,,,,,,,,,,,,,,,,,,,11.734273403852063,11.962657173010383,11.899572983683909,11.822193032193596,11.885843286951443,,,,,,,,,,,,,,,,,,,,,
2023-03-15,,,,,,,,,,,,,,,,,,,,,,,11.895362283475041,11.852129870688485,11.762507758950013,11.851801222609271,12.030547589191567,,,,,,,,,,,,,,,,,,,,
2023-03-22,,,,,,,,,,,,,,,,,,,,,,,,11.80468675769306,11.702822485706431,11.8177591582671,11.862393635137607,11.64895778883457,,,,,,,,,,,,,,,,,,,
