sample_collect_date,2022-10-05,2022-10-12,2022-10-19,2022-10-25,2022-11-01,2022-11-09,2022-11-15,2022-11-29,2022-12-07,2022-12-14,2022-12-28,2023-01-04,2023-01-10,2023-01-19,2023-01-24,2023-02-01,2023-02-08,2023-02-14,2023-02-21,2023-03-01,2023-03-07,2023-03-14,2023-03-21,2023-03-28,2023-04-05,2023-04-12,2023-04-19,2023-04-26,2023-05-02,2023-05-09,2023-05-16,2023-05-23,2023-05-31,2023-06-06,2023-06-13,2023-06-20,2023-06-28,2023-07-04,2023-07-11,2023-07-18,2023-07-25,2023-08-02,2023-08-08,2023-08-15,2023-08-22,2023-08-29
2023-01-10,,,,,,,,,,,,,12.252002698737213,12.152314531960661,12.267048794405389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-19,,,,,,,,,,,,,,12.386464130391735,12.331217637267258,12.344969454511665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-24,,,,,,,,,,,,,,,12.366866994412742,12.35523702780854,12.372355879883736,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-01,,,,,,,,,,,,,,,,12.371665145083544,12.343096836560663,12.370958468260335,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-08,,,,,,,,,,,,,,,,,12.317495173652976,12.300890473003637,12.315821031380528,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-14,,,,,,,,,,,,,,,,,,12.240832191355038,12.216156776076991,12.21771365136397,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-21,,,,,,,,,,,,,,,,,,,12.099881811556198,12.130078476670748,12.089805901767846,,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-01,,,,,,,,,,,,,,,,,,,,12.029923991307067,12.047341352135547,12.04703327318791,,,,,,,,,,,,,,,,,,,,,,,,
2023-03-07,,,,,,,,,,,,,,,,,,,,,12.015492939911322,12.01827733065977,12.011161780690273,,,,,,,,,,,,,,,,,,,,,,,
2023-03-14,,,,,,,,,,,,,,,,,,,,,,11.984728731043603,11.993163507348124,11.989781534759766,,,,,,,,,,,,,,,,,,,,,,
2023-03-21,,,,,,,,,,,,,,,,,,,,,,,11.975165234005974,11.971885360361417,11.977130686183719,,,,,,,,,,,,,,,,,,,,,
2023-03-28,,,,,,,,,,,,,,,,,,,,,,,,11.953989185963069,11.95326744326727,11.943832952165,,,,,,,,,,,,,,,,,,,,
2023-04-05,,,,,,,,,,,,,,,,,,,,,,,,,11.925995165648471,11.941866971803952,11.936160787717142,,,,,,,,,,,,,,,,,,,
2023-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,11.940146738988037,11.930054650334611,11.952368770933312,,,,,,,,,,,,,,,,,,
2023-04-19,,,,,,,,,,,,,,,,,,,,,,,,,,,11.923948512952078,11.906188108458657,11.930894839506445,,,,,,,,,,,,,,,,,
2023-04-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.860007445984005,11.821150293589513,11.84609967998001,,,,,,,,,,,,,,,,
2023-05-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.72708353994643,11.72618402842796,11.707674339886028,,,,,,,,,,,,,,,
2023-05-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.586282434950567,11.596143136202203,11.581286849514358,,,,,,,,,,,,,,
2023-05-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.484611932518378,11.511754858141122,11.483577371216699,,,,,,,,,,,,,
2023-05-23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.442222866767887,11.45891188724001,11.485249823728038,,,,,,,,,,,,
2023-05-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.430722762695222,11.362648690622173,11.409567815674135,,,,,,,,,,,
2023-06-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.270697840792774,11.273213629161939,11.204227607281044,,,,,,,,,,
2023-06-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.114133744897709,11.186935306503296,11.153518375934716,,,,,,,,,
2023-06-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.169643005725547,11.159080427223383,11.188790301280632,,,,,,,,
2023-06-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.165437057267575,11.165531220166185,11.152669316278246,,,,,,,
2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.148086909330349,11.149539563492251,11.155069377076257,,,,,,
2023-07-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.145888185241922,11.147933014079769,11.125534246857928,,,,,
2023-07-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.140796651083281,11.176629937067554,11.143263516143413,,,,
2023-07-25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.22772562727718,11.245125512158797,11.253553282541064,,,
2023-08-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.361539221890665,11.340050162173196,11.357271036757037,,
2023-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.404922821897294,11.401156358715108,11.385159037866869,
2023-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.452355900999523,11.470852683629312,11.470015955217956
2023-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.556546329391754,11.536548648849788
2023-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.603081342481618
